id,record_type,occurrence_type,esotic,accuracy,occurrence_year,lat_wgs84,lon_wgs84,taxon_name,geometry
310769,O,presenza,nativa,4,2018,44.043835331685166,10.28475858386946,Aquilegia bertolonii Schott,"c(602928.811955889, 4877543.89274733)"
442719,B,presenza,nativa,4,2019,44.03542,10.32291,Aquilegia bertolonii Schott,"c(606000.347555193, 4876657.56876269)"
442757,B,presenza,nativa,4,2019,44.117449,10.191086,Aquilegia bertolonii Schott,"c(595305.904674981, 4885607.43468792)"
442782,B,presenza,nativa,4,2019,44.03542,10.32291,Aquilegia bertolonii Schott,"c(606000.347555193, 4876657.56876269)"
443094,B,presenza,nativa,4,2019,44.035431,10.293588,Aquilegia bertolonii Schott,"c(603650.84046905, 4876621.49420429)"
443946,B,presenza,nativa,4,2019,44.140036,10.183033,Aquilegia bertolonii Schott,"c(594625.460642094, 4888106.90214333)"
447656,B,presenza,nativa,4,2019,44.110457,10.117077,Aquilegia bertolonii Schott,"c(589394.518364104, 4884747.78064314)"
486895,H,presenza,nativa,4,2020,44.04315217590638,10.28273847324025,Aquilegia bertolonii Schott,"c(602768.150430254, 4877465.49351151)"
487025,H,presenza,nativa,4,2020,44.123899270546126,10.19502189306984,Aquilegia bertolonii Schott,"c(595610.436202474, 4886328.43803386)"
487640,O,presenza,nativa,4,2020,44.078995667817985,10.281385108259688,Aquilegia bertolonii Schott,"c(602597.795346065, 4881444.94124957)"
625844,O,presenza,nativa,4,2020,44.058438661491984,10.234115553720091,Aquilegia bertolonii Schott,"c(598847.213066569, 4879103.86793693)"
625845,O,presenza,nativa,4,2020,44.0659532648561,10.22503783485437,Aquilegia bertolonii Schott,"c(598107.711611278, 4879927.66188231)"
625846,O,presenza,nativa,4,2020,44.12063004831792,10.200814489405357,Aquilegia bertolonii Schott,"c(596079.187154977, 4885972.06940397)"
625847,O,presenza,nativa,4,2020,44.129692449461466,10.187429826317368,Aquilegia bertolonii Schott,"c(594993.72684806, 4886963.09881867)"
625848,O,presenza,nativa,4,2020,44.12791896624036,10.18841613239418,Aquilegia bertolonii Schott,"c(595075.476373991, 4886767.25536726)"
625849,O,presenza,nativa,4,2020,44.04324334263554,10.283592916293602,Aquilegia bertolonii Schott,"c(602836.447842364, 4877476.68534496)"
625850,O,presenza,nativa,4,2020,44.043402350952206,10.284871468082324,Aquilegia bertolonii Schott,"c(602938.605633578, 4877495.94275108)"
625851,O,presenza,nativa,4,2020,44.111507836598406,10.146952608284137,Aquilegia bertolonii Schott,"c(591783.709259779, 4884897.38063025)"
637953,O,presenza,nativa,4,2021,44.11353377720157,10.143323621879716,Aquilegia bertolonii Schott,"c(591490.176112379, 4885118.3627059)"
637954,O,presenza,nativa,4,2021,44.10785296914247,10.1507050610887,Aquilegia bertolonii Schott,"c(592089.67224212, 4884495.6235834)"
807516,O,presenza,nativa,4,2022,44.05879082103735,10.204461115834498,Aquilegia bertolonii Schott,"c(596471.439273722, 4879107.82781818)"
808954,O,presenza,nativa,4,2021,44.11529188593321,10.156896481573842,Aquilegia bertolonii Schott,"c(592573.552974261, 4885328.81519665)"
33300,P,presenza,nativa,4,2011,43.0827664067,11.027026316393,Crocus etruscus Parl.,"c(665000.00002026, 4771999.99994685)"
33301,P,presenza,nativa,4,2011,43.082983310799,11.01474876649,Crocus etruscus Parl.,"c(664000.000019439, 4771999.99994695)"
33302,P,presenza,nativa,4,2011,43.092625699995,10.978205005062,Crocus etruscus Parl.,"c(661000.000017039, 4772999.99994692)"
33303,B,presenza,nativa,4,2003,43.222324,10.748933,Crocus etruscus Parl.,"c(642039.010860772, 4786988.82630267)"
33304,B,esclusione,nativa,4,2011,43.431197,10.428853,Crocus etruscus Parl.,"c(615646.423837142, 4809691.76177175)"
33305,B,presenza,nativa,4,2005,43.09464,10.62403,Crocus etruscus Parl.,"c(632169.872933995, 4772604.42282413)"
33306,B,presenza,nativa,4,2000,42.889722,11.39169,Crocus etruscus Parl.,"c(695295.246804157, 4751343.71613542)"
33307,B,presenza,nativa,4,2012,43.085071,11.094046,Crocus etruscus Parl.,"c(670449.175441324, 4772390.00950458)"
33308,P,presenza,nativa,4,1857,43.124443,10.922646,Crocus etruscus Parl.,"c(656397.047169286, 4776428.25511727)"
33309,P,presenza,nativa,4,1869,43.124443,10.922646,Crocus etruscus Parl.,"c(656397.047169286, 4776428.25511727)"
33310,P,presenza,nativa,4,1876,43.124443,10.922646,Crocus etruscus Parl.,"c(656397.047169286, 4776428.25511727)"
33311,P,presenza,nativa,4,2008,43.145128,10.979274,Crocus etruscus Parl.,"c(660949.276840804, 4778832.70016555)"
33312,P,presenza,nativa,4,1876,43.124443,10.922646,Crocus etruscus Parl.,"c(656397.047169286, 4776428.25511727)"
33313,P,presenza,nativa,4,2008,42.923291999999996,10.759465,Crocus etruscus Parl.,"c(643591.036939666, 4753798.26851875)"
33314,P,presenza,nativa,4,1876,43.124443,10.922646,Crocus etruscus Parl.,"c(656397.047169286, 4776428.25511727)"
33315,P,presenza,nativa,4,1878,43.051672,10.89145,Crocus etruscus Parl.,"c(654041.670716282, 4768288.97296126)"
33316,P,presenza,nativa,4,1918,43.131241,11.018698,Crocus etruscus Parl.,"c(664192.387403366, 4777366.99223727)"
33317,P,presenza,nativa,4,1895,43.124443,10.922646,Crocus etruscus Parl.,"c(656397.047169286, 4776428.25511727)"
33318,P,presenza,nativa,4,1914,43.124443,10.922646,Crocus etruscus Parl.,"c(656397.047169286, 4776428.25511727)"
33319,P,presenza,nativa,4,1998,42.87246,11.480939,Crocus etruscus Parl.,"c(702639.79710634, 4749637.74720398)"
33320,P,presenza,nativa,4,1999,42.889722,11.39169,Crocus etruscus Parl.,"c(695295.246804157, 4751343.71613542)"
33321,P,presenza,nativa,4,2009,42.895599,11.538389,Crocus etruscus Parl.,"c(707254.941443885, 4752347.36968999)"
33322,P,presenza,nativa,4,1899,43.124443,10.922646,Crocus etruscus Parl.,"c(656397.047169286, 4776428.25511727)"
33323,P,presenza,nativa,4,1996,42.892457,11.094261,Crocus etruscus Parl.,"c(671000.028760541, 4751000.00638148)"
33324,P,presenza,nativa,4,2009,43.124443,10.922646,Crocus etruscus Parl.,"c(656397.047169286, 4776428.25511727)"
33325,P,presenza,nativa,4,1899,43.124443,10.922646,Crocus etruscus Parl.,"c(656397.047169286, 4776428.25511727)"
33326,P,presenza,nativa,4,1915,42.923291999999996,10.759465,Crocus etruscus Parl.,"c(643591.036939666, 4753798.26851875)"
33327,P,presenza,nativa,4,1990,42.872308,11.532771,Crocus etruscus Parl.,"c(706874.08025218, 4749746.97933298)"
33328,P,presenza,nativa,4,1988,43.124443,10.922646,Crocus etruscus Parl.,"c(656397.047169286, 4776428.25511727)"
33329,P,presenza,nativa,4,1990,42.895599,11.538389,Crocus etruscus Parl.,"c(707254.941443885, 4752347.36968999)"
33330,P,presenza,nativa,4,2009,43.124443,10.922646,Crocus etruscus Parl.,"c(656397.047169286, 4776428.25511727)"
33331,P,presenza,nativa,4,2009,43.09464,10.62403,Crocus etruscus Parl.,"c(632169.872933995, 4772604.42282413)"
33332,B,presenza,nativa,4,1996,42.888824,11.483225,Crocus etruscus Parl.,"c(702772.894190639, 4751460.53925347)"
33333,P,presenza,nativa,4,1905,43.09793,10.539952,Crocus etruscus Parl.,"c(625320.452281623, 4772840.67330922)"
33334,P,presenza,nativa,4,2009,43.128645,10.639843,Crocus etruscus Parl.,"c(633382.933984881, 4776405.84889368)"
33335,P,presenza,nativa,4,2009,43.158217,10.611162,Crocus etruscus Parl.,"c(630986.845669868, 4779644.67872321)"
33336,B,presenza,nativa,4,1982,43.051672,10.89145,Crocus etruscus Parl.,"c(654041.670716282, 4768288.97296126)"
33337,P,presenza,nativa,4,1905,43.069728,10.612483,Crocus etruscus Parl.,"c(631283.311965724, 4769819.73377554)"
33338,P,presenza,nativa,4,2003,43.222324,10.748933,Crocus etruscus Parl.,"c(642039.010860772, 4786988.82630267)"
33339,B,presenza,nativa,4,1998,42.892457,11.094261,Crocus etruscus Parl.,"c(671000.028760541, 4751000.00638148)"
33340,B,presenza,nativa,4,2001,42.85,11.466667,Crocus etruscus Parl.,"c(701547.113556225, 4747109.22052967)"
33341,P,presenza,nativa,4,1905,43.09793,10.539952,Crocus etruscus Parl.,"c(625320.452281623, 4772840.67330922)"
33342,P,presenza,nativa,4,2008,43.09793,10.539952,Crocus etruscus Parl.,"c(625320.452281623, 4772840.67330922)"
33343,P,presenza,nativa,4,1992,43.058653,11.491205,Crocus etruscus Parl.,"c(702865.198973368, 4770340.22479619)"
33344,B,presenza,nativa,4,1896,43.124443,10.922646,Crocus etruscus Parl.,"c(656397.047169286, 4776428.25511727)"
33345,P,presenza,nativa,4,1911,43.063096,10.611327,Crocus etruscus Parl.,"c(631203.339608838, 4769081.4240515)"
33346,P,presenza,nativa,4,2009,43.073068,10.618118,Crocus etruscus Parl.,"c(631734.948867735, 4770199.48505815)"
33347,P,presenza,nativa,4,2009,42.961713,10.499586,Crocus etruscus Parl.,"c(622305.665295729, 4757654.01411944)"
33348,P,presenza,nativa,4,1965,43.131241,11.018698,Crocus etruscus Parl.,"c(664192.387403366, 4777366.99223727)"
33349,B,presenza,nativa,4,1971,43.09464,10.62403,Crocus etruscus Parl.,"c(632169.872933995, 4772604.42282413)"
33350,P,presenza,nativa,4,1911,43.063096,10.611327,Crocus etruscus Parl.,"c(631203.339608838, 4769081.4240515)"
33351,B,presenza,nativa,4,1997,42.888824,11.483225,Crocus etruscus Parl.,"c(702772.894190639, 4751460.53925347)"
33352,B,esclusione,nativa,4,1990,43.431197,10.428853,Crocus etruscus Parl.,"c(615646.423837142, 4809691.76177175)"
33353,B,dubbia,nativa,4,2010,43.443884,10.856729,Crocus etruscus Parl.,"c(650246.427425423, 4811783.61293733)"
33354,P,presenza,nativa,4,2009,43.063096,10.611327,Crocus etruscus Parl.,"c(631203.339608838, 4769081.4240515)"
33355,B,presenza,nativa,4,1870,43.124443,10.922646,Crocus etruscus Parl.,"c(656397.047169286, 4776428.25511727)"
33356,B,presenza,nativa,4,1982,43.09464,10.62403,Crocus etruscus Parl.,"c(632169.872933995, 4772604.42282413)"
33357,B,dubbia,nativa,4,2010,43.27496,10.93529,Crocus etruscus Parl.,"c(657038.944688065, 4793167.79203318)"
33358,P,presenza,nativa,4,2009,43.128645,10.639843,Crocus etruscus Parl.,"c(633382.933984881, 4776405.84889368)"
33359,B,dubbia,nativa,4,2010,43.350331,10.949654,Crocus etruscus Parl.,"c(658009.072705826, 4801565.46461256)"
33360,B,dubbia,nativa,4,2010,43.3276,10.958109,Crocus etruscus Parl.,"c(658753.556103431, 4799057.03528094)"
33361,P,presenza,nativa,4,2009,43.222324,10.748933,Crocus etruscus Parl.,"c(642039.010860772, 4786988.82630267)"
33362,P,presenza,nativa,4,1965,43.131241,11.018698,Crocus etruscus Parl.,"c(664192.387403366, 4777366.99223727)"
33363,P,presenza,nativa,4,2009,43.058653,11.491205,Crocus etruscus Parl.,"c(702865.198973368, 4770340.22479619)"
33364,B,presenza,nativa,4,2005,43.247128,10.777416,Crocus etruscus Parl.,"c(644293.741299385, 4789792.23222907)"
33365,P,presenza,nativa,4,2009,43.058653,11.491205,Crocus etruscus Parl.,"c(702865.198973368, 4770340.22479619)"
33366,B,presenza,nativa,4,1896,43.09464,10.62403,Crocus etruscus Parl.,"c(632169.872933995, 4772604.42282413)"
33367,B,presenza,nativa,4,2004,43.247128,10.777416,Crocus etruscus Parl.,"c(644293.741299385, 4789792.23222907)"
33368,B,presenza,nativa,4,1996,42.899181,11.168866,Crocus etruscus Parl.,"c(677072.621469358, 4751901.04560826)"
33369,B,presenza,nativa,4,1994,42.88612,11.55096,Crocus etruscus Parl.,"c(708313.311775311, 4751325.73519741)"
33370,B,presenza,nativa,4,1994,42.88602,11.56443,Crocus etruscus Parl.,"c(709413.675609089, 4751348.07042019)"
138348,B,presenza,nativa,3,1891,43.124443,10.922646,Crocus etruscus Parl.,"c(656397.047169286, 4776428.25511727)"
187238,B,presenza,nativa,4,1860,43.124443,10.922646,Crocus etruscus Parl.,"c(656397.047169286, 4776428.25511727)"
187239,B,presenza,nativa,4,1908,43.124443,10.922646,Crocus etruscus Parl.,"c(656397.047169286, 4776428.25511727)"
187240,B,presenza,nativa,4,1908,43.07365295361727,10.602235794067385,Crocus etruscus Parl.,"c(630440.675321785, 4770239.62288137)"
187241,B,presenza,nativa,4,1908,43.06587799626204,10.627448558807371,Crocus etruscus Parl.,"c(632510.0785589, 4769415.71270352)"
212771,P,presenza,nativa,1,2016,43.320314,11.184677,Crocus etruscus Parl.,"c(677144.226552006, 4798703.74489456)"
212772,P,presenza,nativa,1,2016,43.281162,11.183125,Crocus etruscus Parl.,"c(677132.060847391, 4794352.267925)"
213187,H,presenza,nativa,4,2017,43.087652,11.02572,Crocus etruscus Parl.,"c(664880.553841892, 4772539.99815884)"
213188,H,presenza,nativa,4,2017,43.155731,11.088571,Crocus etruscus Parl.,"c(669807.901672915, 4780226.08161824)"
213189,H,presenza,nativa,4,2017,43.084469,10.929967,Crocus etruscus Parl.,"c(657094.807107133, 4772002.65054657)"
213190,H,presenza,nativa,4,2017,43.084138,10.987597,Crocus etruscus Parl.,"c(661786.752757971, 4772075.48251812)"
213191,H,presenza,nativa,5,2017,43.27461198786074,11.205904483795166,Crocus etruscus Parl.,"c(678999.583104492, 4793673.38974572)"
317717,P,presenza,nativa,4,2018,43.403399,10.582738,Crocus etruscus Parl.,"c(628160.143257195, 4806829.63645578)"
406287,O,presenza,nativa,5,2018,43.149699,10.641931,Crocus etruscus Parl.,"c(633506.944412468, 4778747.3069451)"
406288,O,presenza,nativa,5,2018,43.149468,10.641944,Crocus etruscus Parl.,"c(633508.504393232, 4778721.67413989)"
406289,O,presenza,nativa,5,2018,43.149224,10.642137,Crocus etruscus Parl.,"c(633524.729029684, 4778694.88458223)"
406290,O,presenza,nativa,5,2018,43.147864,10.642542,Crocus etruscus Parl.,"c(633560.6227431, 4778544.49660169)"
406291,O,presenza,nativa,5,2018,43.146509,10.644274,Crocus etruscus Parl.,"c(633704.414139446, 4778396.78155234)"
406292,O,presenza,nativa,5,2018,43.137407,10.643212,Crocus etruscus Parl.,"c(633637.884666799, 4777384.27235851)"
406293,O,presenza,nativa,5,2018,43.136233,10.64385,Crocus etruscus Parl.,"c(633692.330708184, 4777254.91292258)"
406294,O,presenza,nativa,5,2018,43.113734,10.653175,Crocus etruscus Parl.,"c(634500.031615214, 4774771.23646261)"
406295,O,presenza,nativa,5,2018,43.106471,10.650287,Crocus etruscus Parl.,"c(634280.944721118, 4773960.02369811)"
406296,O,presenza,nativa,5,2018,43.106311,10.65065,Crocus etruscus Parl.,"c(634310.831851168, 4773942.83673616)"
406297,O,presenza,nativa,5,2018,43.101142,10.653154,Crocus etruscus Parl.,"c(634525.90303295, 4773372.81680476)"
406298,O,presenza,nativa,5,2018,43.102196,10.650905,Crocus etruscus Parl.,"c(634340.581380656, 4773486.26039627)"
406299,O,presenza,nativa,5,2018,43.100607,10.655028,Crocus etruscus Parl.,"c(634679.576207248, 4773316.41230076)"
406300,O,presenza,nativa,5,2018,43.100176,10.656443,Crocus etruscus Parl.,"c(634795.671204319, 4773270.82259664)"
406301,O,presenza,nativa,5,2018,43.076,10.637154,Crocus etruscus Parl.,"c(633278.389367225, 4770555.16692093)"
406302,O,presenza,nativa,5,2018,43.075382,10.637263,Crocus etruscus Parl.,"c(633288.60284092, 4770486.70945493)"
406303,O,presenza,nativa,5,2018,43.075184,10.638991,Crocus etruscus Parl.,"c(633429.710625123, 4770467.46865899)"
406304,O,presenza,nativa,5,2018,43.075014,10.60016,Crocus etruscus Parl.,"c(630268.794797937, 4770387.54456387)"
406305,O,presenza,nativa,5,2018,43.074708,10.601044,Crocus etruscus Parl.,"c(630341.411087852, 4770354.9358453)"
406306,O,presenza,nativa,5,2018,43.091915,10.595374,Crocus etruscus Parl.,"c(629843.453087996, 4772257.02668062)"
406307,O,presenza,nativa,5,2018,43.092235,10.595285,Crocus etruscus Parl.,"c(629835.533330989, 4772292.42582666)"
406308,O,presenza,nativa,5,2018,43.108484,10.563414,Crocus etruscus Parl.,"c(627207.95012362, 4774048.06673663)"
406309,O,presenza,nativa,5,2018,42.901184,11.557056,Crocus etruscus Parl.,"c(708760.289266363, 4753013.77250028)"
406310,O,presenza,nativa,5,2018,42.902253,11.557071,Crocus etruscus Parl.,"c(708757.904766219, 4753132.52714189)"
406311,O,presenza,nativa,5,2018,42.901024,11.559545,Crocus etruscus Parl.,"c(708964.044190117, 4753002.18466315)"
406312,O,presenza,nativa,5,2018,42.878965,11.525176,Crocus etruscus Parl.,"c(706231.514450775, 4750467.62333769)"
406313,O,presenza,nativa,5,2018,42.882916,11.523158,Crocus etruscus Parl.,"c(706053.538967873, 4750901.45404492)"
406314,O,presenza,nativa,5,2018,42.882094,11.516366,Crocus etruscus Parl.,"c(705501.573867777, 4750793.55632925)"
406315,O,presenza,nativa,5,2018,42.875274,11.482346,Crocus etruscus Parl.,"c(702745.50665316, 4749953.64128112)"
406316,O,presenza,nativa,5,2018,42.875826000000004,11.481982,Crocus etruscus Parl.,"c(702713.967594104, 4750014.06603299)"
406317,O,presenza,nativa,5,2018,42.876115,11.481234,Crocus etruscus Parl.,"c(702651.926101294, 4750044.3589494)"
406318,O,presenza,nativa,5,2018,42.868242,11.474682,Crocus etruscus Parl.,"c(702142.482815109, 4749154.27576188)"
406319,O,presenza,nativa,5,2018,42.868805,11.474184,Crocus etruscus Parl.,"c(702099.96420306, 4749215.60295693)"
406320,O,presenza,nativa,5,2018,42.871296,11.472472,Crocus etruscus Parl.,"c(701951.988865203, 4749488.12784779)"
406321,O,presenza,nativa,5,2018,43.023707,11.484884,Crocus etruscus Parl.,"c(702465.39338098, 4766443.97700553)"
406322,O,presenza,nativa,5,2018,43.023781,11.483234,Crocus etruscus Parl.,"c(702330.704247163, 4766448.21558147)"
406323,O,presenza,nativa,5,2018,43.022861,11.483481,Crocus etruscus Parl.,"c(702353.853909416, 4766346.63953214)"
406324,O,presenza,nativa,5,2018,43.006394,11.461727,Crocus etruscus Parl.,"c(700634.896977839, 4764465.65781535)"
406325,O,presenza,nativa,5,2018,43.265478,11.260234,Crocus etruscus Parl.,"c(683435.770510703, 4792776.82657737)"
406326,O,presenza,nativa,5,2018,43.265235,11.262186,Crocus etruscus Parl.,"c(683594.926436731, 4792754.12674652)"
406327,O,presenza,nativa,5,2018,43.265664,11.262382,Crocus etruscus Parl.,"c(683609.543888909, 4792802.20169752)"
406328,O,presenza,nativa,5,2018,43.272634,11.253145,Crocus etruscus Parl.,"c(682838.99136506, 4793556.02429812)"
406329,O,presenza,nativa,5,2018,43.281243,11.183126,Crocus etruscus Parl.,"c(677131.906881007, 4794361.26580318)"
406330,O,presenza,nativa,5,2018,43.281445,11.18326,Crocus etruscus Parl.,"c(677142.193187859, 4794383.98383619)"
406331,O,presenza,nativa,5,2018,43.280775,11.182753,Crocus etruscus Parl.,"c(677103.000098102, 4794308.49940474)"
406332,O,presenza,nativa,5,2018,43.32039,11.183197,Crocus etruscus Parl.,"c(677023.996709478, 4798709.04550953)"
406333,O,presenza,nativa,5,2018,43.320254,11.184882,Crocus etruscus Parl.,"c(677161.023851869, 4798697.5164172)"
406334,O,presenza,nativa,5,2018,43.238195,10.668145,Crocus etruscus Parl.,"c(635442.561223475, 4788617.36163305)"
406335,O,presenza,nativa,5,2018,43.240168,10.668073,Crocus etruscus Parl.,"c(635432.343951816, 4788836.35835487)"
406336,O,presenza,nativa,5,2018,43.240733,10.668082,Crocus etruscus Parl.,"c(635431.822873846, 4788899.1195459)"
406337,O,presenza,nativa,5,2018,43.241153,10.667233,Crocus etruscus Parl.,"c(635361.961129551, 4788944.38818896)"
406338,O,presenza,nativa,5,2018,43.092576,10.929701,Crocus etruscus Parl.,"c(657052.432847494, 4772902.46961721)"
406339,O,presenza,nativa,5,2018,43.093161,10.929254,Crocus etruscus Parl.,"c(657014.556888263, 4772966.59912325)"
406340,O,presenza,nativa,5,2018,43.111071,10.928707,Crocus etruscus Parl.,"c(656924.270511668, 4774954.56185999)"
406341,O,presenza,nativa,5,2018,43.117328,10.929648,Crocus etruscus Parl.,"c(656984.833994771, 4775651.19403156)"
406342,O,presenza,nativa,5,2018,43.124707,10.922663,Crocus etruscus Parl.,"c(656397.757273136, 4776457.60534973)"
406343,O,presenza,nativa,5,2018,43.123849,10.920982,Crocus etruscus Parl.,"c(656263.198643577, 4776359.1836683)"
406344,O,presenza,nativa,5,2018,43.127863,10.91325,Crocus etruscus Parl.,"c(655624.040108019, 4776790.5663148)"
406345,O,presenza,nativa,5,2018,43.127664,10.918207,Crocus etruscus Parl.,"c(656027.759285989, 4776777.68634224)"
406346,O,presenza,nativa,5,2018,43.138575,10.906242,Crocus etruscus Parl.,"c(655026.924205405, 4777967.19338555)"
406347,O,presenza,nativa,5,2018,43.138422,10.907949,Crocus etruscus Parl.,"c(655166.138025954, 4777953.3627153)"
406348,O,presenza,nativa,5,2018,43.139326,10.908577,Crocus etruscus Parl.,"c(655214.924581158, 4778054.9200762)"
406349,O,presenza,nativa,5,2018,43.139945,10.906038,Crocus etruscus Parl.,"c(655006.871189567, 4778118.96132787)"
406350,O,presenza,nativa,5,2018,43.119777,10.92979,Crocus etruscus Parl.,"c(656990.122976552, 4775923.43339053)"
406351,O,presenza,nativa,5,2018,43.121191,10.944212,Crocus etruscus Parl.,"c(658159.751914155, 4776107.5874389)"
406352,O,presenza,nativa,5,2018,43.118461,10.953322,Crocus etruscus Parl.,"c(658907.928434992, 4775821.64406712)"
406353,O,presenza,nativa,5,2018,43.130768,11.016267,Crocus etruscus Parl.,"c(663995.918965352, 4777309.70096162)"
406354,O,presenza,nativa,5,2018,43.126189,11.025092,Crocus etruscus Parl.,"c(664726.025181068, 4776818.49265734)"
406355,O,presenza,nativa,5,2018,43.126804,11.024044,Crocus etruscus Parl.,"c(664639.12580545, 4776884.73162602)"
406356,O,presenza,nativa,5,2018,43.116693,10.99031,Crocus etruscus Parl.,"c(661921.744686811, 4775696.11030243)"
406357,O,presenza,nativa,5,2018,43.116745,10.990158,Crocus etruscus Parl.,"c(661909.241231325, 4775701.59145115)"
406358,O,presenza,nativa,5,2018,43.116053,10.985896,Crocus etruscus Parl.,"c(661564.31830459, 4775616.51486153)"
406359,O,presenza,nativa,5,2018,43.120183,10.990014,Crocus etruscus Parl.,"c(661888.45808377, 4776083.12068809)"
406360,O,presenza,nativa,5,2018,43.125334,10.988069,Crocus etruscus Parl.,"c(661716.65371486, 4776651.40972485)"
406361,O,presenza,nativa,5,2018,43.127007,10.985198,Crocus etruscus Parl.,"c(661478.707547005, 4776831.66729911)"
406362,O,presenza,nativa,5,2018,43.086461,11.032474,Crocus etruscus Parl.,"c(665433.508081405, 4772421.0371169)"
406363,O,presenza,nativa,5,2018,43.087898,11.031268,Crocus etruscus Parl.,"c(665331.476280592, 4772578.24378576)"
406364,O,presenza,nativa,5,2018,43.087583,11.031827,Crocus etruscus Parl.,"c(665377.824195459, 4772544.36407655)"
406365,O,presenza,nativa,5,2018,43.081873,11.01579,Crocus etruscus Parl.,"c(664087.722933119, 4771878.73199783)"
406366,O,presenza,nativa,5,2018,43.082551,11.015351,Crocus etruscus Parl.,"c(664050.17702024, 4771953.16798612)"
406367,O,presenza,nativa,5,2018,43.083403,10.992122,Crocus etruscus Parl.,"c(662157.02895419, 4772002.59895888)"
406368,O,presenza,nativa,5,2018,43.091992,10.979203,Crocus etruscus Parl.,"c(661082.88742125, 4772931.54181292)"
406369,O,presenza,nativa,5,2018,43.089256,10.977891,Crocus etruscus Parl.,"c(660983.272236739, 4772625.17630259)"
406370,O,presenza,nativa,5,2018,43.089954,10.978356,Crocus etruscus Parl.,"c(661019.291067284, 4772703.58539568)"
406371,O,presenza,nativa,5,2018,43.083994,10.977831,Crocus etruscus Parl.,"c(660992.173836183, 4772040.69225915)"
406372,O,presenza,nativa,5,2018,43.084687,10.977619,Crocus etruscus Parl.,"c(660973.101692054, 4772117.24595926)"
406373,O,presenza,nativa,5,2018,43.150965,10.967376,Crocus etruscus Parl.,"c(659966.509728666, 4779458.13425589)"
406374,O,presenza,nativa,5,2018,43.151185,10.966799,Crocus etruscus Parl.,"c(659919.019059487, 4779481.46441211)"
406375,O,presenza,nativa,5,2018,43.154183,10.960278,Crocus etruscus Parl.,"c(659380.993559918, 4779801.97639142)"
406376,O,presenza,nativa,5,2018,43.15869,10.953967,Crocus etruscus Parl.,"c(658856.182645031, 4780290.51103234)"
406377,O,presenza,nativa,5,2018,43.159327,10.953505,Crocus etruscus Parl.,"c(658816.97091046, 4780360.37703934)"
406378,O,presenza,nativa,5,2018,43.142189,11.054007,Crocus etruscus Parl.,"c(667034.539093676, 4778652.64401375)"
406379,O,presenza,nativa,5,2018,43.142469,11.054285,Crocus etruscus Parl.,"c(667056.384345939, 4778684.29413073)"
406380,O,presenza,nativa,5,2018,43.142717,11.055684,Crocus etruscus Parl.,"c(667169.479565153, 4778714.62751693)"
406381,O,presenza,nativa,5,2018,43.137543,11.05546,Crocus etruscus Parl.,"c(667165.364589864, 4778139.57782116)"
406382,O,presenza,nativa,5,2018,43.159652,11.085061,Crocus etruscus Parl.,"c(669511.674452479, 4780654.42042298)"
406383,O,presenza,nativa,5,2018,43.160415,11.082645,Crocus etruscus Parl.,"c(669313.144531712, 4780734.26750606)"
406384,O,presenza,nativa,5,2018,43.160199,11.080722,Crocus etruscus Parl.,"c(669157.401716979, 4780706.39217407)"
406385,O,presenza,nativa,5,2018,43.159372,11.08301,Crocus etruscus Parl.,"c(669345.700684339, 4780619.17406959)"
406386,O,presenza,nativa,5,2018,43.128471,11.073467,Crocus etruscus Parl.,"c(668654.809252101, 4777168.17649983)"
406387,O,presenza,nativa,5,2018,43.037931,11.054572,Crocus etruscus Parl.,"c(667364.24446436, 4767075.40668778)"
406388,O,presenza,nativa,5,2018,42.993389,11.174686,Crocus etruscus Parl.,"c(677277.125255289, 4762375.40347824)"
406389,O,presenza,nativa,5,2018,42.960678,11.220789,Crocus etruscus Parl.,"c(681131.540053961, 4758841.07569804)"
406390,O,presenza,nativa,5,2018,42.958755,11.230005,Crocus etruscus Parl.,"c(681888.908316307, 4758647.42690364)"
406391,O,presenza,nativa,5,2018,42.949934,11.245111,Crocus etruscus Parl.,"c(683147.23492596, 4757700.63146154)"
406392,O,presenza,nativa,5,2018,42.939726,11.255607,Crocus etruscus Parl.,"c(684033.910150617, 4756589.92328169)"
406393,O,presenza,nativa,5,2018,42.935971,11.212697,Crocus etruscus Parl.,"c(680543.750372895, 4756079.86924988)"
406394,O,presenza,nativa,5,2018,42.935405,11.211946,Crocus etruscus Parl.,"c(680484.124492507, 4756015.4005949)"
406395,O,presenza,nativa,5,2018,42.93601,11.213098,Crocus etruscus Parl.,"c(680576.356922373, 4756085.06159195)"
406396,O,presenza,nativa,5,2018,42.958313,11.148812,Crocus etruscus Parl.,"c(675267.47914146, 4758425.79781565)"
409110,O,presenza,nativa,5,2020,42.90101085059558,10.782321848193908,Crocus etruscus Parl.,"c(645508.866991269, 4751363.2109443)"
457283,B,presenza,nativa,3,2010,42.89367,11.048502,Crocus etruscus Parl.,"c(667260.327086416, 4751042.73234792)"
462931,B,presenza,nativa,4,2010,42.870518,11.602622,Crocus etruscus Parl.,"c(712585.876991502, 4749722.2770259)"
466163,B,presenza,nativa,3,2010,42.822505,11.495823,Crocus etruscus Parl.,"c(704020.004620054, 4744126.02180469)"
489800,B,presenza,nativa,4,1918,43.13113,11.01663,Crocus etruscus Parl.,"c(664024.477113473, 4777350.61374269)"
