id,record_type,occurrence_type,esotic,accuracy,occurrence_year,lat_wgs84,lon_wgs84,taxon_name,geometry,AREA,PERIMETER,GEOMETRIA,COD_SIR,NAT2000,NOME,CODPREC,BIOPREC,NOMPREC,REE,CLAS,TIPO,ZONA,RBIOGEOSIC,DESIGN_ZSC,DECR_ZSC,NOTE,CODICE,MIN_COD,CODPROV,NOME2,AP_PP_,AP_PP_ID,AP_PN_,AP_PN_ID,AP_RNS_,AP_RNS_ID
"214624",P,presenza,nativa,"5","1863",44.035419,10.323253,Aquilegia bertolonii Schott,"c(606027.832952272, 4876657.89892265)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214625",P,presenza,nativa,"5","1871",44.035419,10.323253,Aquilegia bertolonii Schott,"c(606027.832952272, 4876657.89892265)",39646313.509663000702858,53341.927315355300379,A,"22",IT5120014,M. Corchia - Le Panie,"22",IT5120014,M. Corchia - Le Panie,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214625",P,presenza,nativa,"5","1871",44.035419,10.323253,Aquilegia bertolonii Schott,"c(606027.832952272, 4876657.89892265)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214626",P,presenza,nativa,"5","1893",44.035419,10.323253,Aquilegia bertolonii Schott,"c(606027.832952272, 4876657.89892265)",39646313.509663000702858,53341.927315355300379,A,"22",IT5120014,M. Corchia - Le Panie,"22",IT5120014,M. Corchia - Le Panie,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214626",P,presenza,nativa,"5","1893",44.035419,10.323253,Aquilegia bertolonii Schott,"c(606027.832952272, 4876657.89892265)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214627",P,presenza,nativa,"5","1862",44.035419,10.323253,Aquilegia bertolonii Schott,"c(606027.832952272, 4876657.89892265)",39646313.509663000702858,53341.927315355300379,A,"22",IT5120014,M. Corchia - Le Panie,"22",IT5120014,M. Corchia - Le Panie,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214627",P,presenza,nativa,"5","1862",44.035419,10.323253,Aquilegia bertolonii Schott,"c(606027.832952272, 4876657.89892265)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214628",P,presenza,nativa,"5","1877",44.035419,10.323253,Aquilegia bertolonii Schott,"c(606027.832952272, 4876657.89892265)",39646313.509663000702858,53341.927315355300379,A,"22",IT5120014,M. Corchia - Le Panie,"22",IT5120014,M. Corchia - Le Panie,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214628",P,presenza,nativa,"5","1877",44.035419,10.323253,Aquilegia bertolonii Schott,"c(606027.832952272, 4876657.89892265)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214629",P,presenza,nativa,"5","1809",44.035419,10.323253,Aquilegia bertolonii Schott,"c(606027.832952272, 4876657.89892265)",39646313.509663000702858,53341.927315355300379,A,"22",IT5120014,M. Corchia - Le Panie,"22",IT5120014,M. Corchia - Le Panie,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214629",P,presenza,nativa,"5","1809",44.035419,10.323253,Aquilegia bertolonii Schott,"c(606027.832952272, 4876657.89892265)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214630",P,presenza,nativa,"5","1934",44.035419,10.323253,Aquilegia bertolonii Schott,"c(606027.832952272, 4876657.89892265)",39646313.509663000702858,53341.927315355300379,A,"22",IT5120014,M. Corchia - Le Panie,"22",IT5120014,M. Corchia - Le Panie,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214630",P,presenza,nativa,"5","1934",44.035419,10.323253,Aquilegia bertolonii Schott,"c(606027.832952272, 4876657.89892265)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214631",P,presenza,nativa,"5","1934",44.077277,10.253992,Aquilegia bertolonii Schott,"c(600407.381943658, 4881220.2844463)",18655732.620453599840403,29091.577806336099457,A,"17",IT5120009,M. Sumbra,"17",IT5120009,M. Sumbra,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214631",P,presenza,nativa,"5","1934",44.077277,10.253992,Aquilegia bertolonii Schott,"c(600407.381943658, 4881220.2844463)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214632",P,presenza,nativa,"5","1893",43.996717,10.334312,Aquilegia bertolonii Schott,"c(606983.531808494, 4872373.58636427)",12488167.415956800803542,22451.740419737499906,A,"20",IT5120012,M. Croce - M. Matanna,"20",IT5120012,M. Croce - M. Matanna,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214632",P,presenza,nativa,"5","1893",43.996717,10.334312,Aquilegia bertolonii Schott,"c(606983.531808494, 4872373.58636427)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214633",P,presenza,nativa,"5","1893",43.996717,10.334312,Aquilegia bertolonii Schott,"c(606983.531808494, 4872373.58636427)",12488167.415956800803542,22451.740419737499906,A,"20",IT5120012,M. Croce - M. Matanna,"20",IT5120012,M. Croce - M. Matanna,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214633",P,presenza,nativa,"5","1893",43.996717,10.334312,Aquilegia bertolonii Schott,"c(606983.531808494, 4872373.58636427)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214634",P,presenza,nativa,"5","1991",43.9955313902133,10.3365468978882,Aquilegia bertolonii Schott,"c(607164.858528588, 4872244.8037081)",12488167.415956800803542,22451.740419737499906,A,"20",IT5120012,M. Croce - M. Matanna,"20",IT5120012,M. Croce - M. Matanna,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214634",P,presenza,nativa,"5","1991",43.9955313902133,10.3365468978882,Aquilegia bertolonii Schott,"c(607164.858528588, 4872244.8037081)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214635",P,presenza,nativa,"5","1893",43.996179720514,10.3360104560852,Aquilegia bertolonii Schott,"c(607120.679602839, 4872316.11607185)",12488167.415956800803542,22451.740419737499906,A,"20",IT5120012,M. Croce - M. Matanna,"20",IT5120012,M. Croce - M. Matanna,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214635",P,presenza,nativa,"5","1893",43.996179720514,10.3360104560852,Aquilegia bertolonii Schott,"c(607120.679602839, 4872316.11607185)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214636",P,presenza,nativa,"5","1893",43.996179720514,10.3360104560852,Aquilegia bertolonii Schott,"c(607120.679602839, 4872316.11607185)",12488167.415956800803542,22451.740419737499906,A,"20",IT5120012,M. Croce - M. Matanna,"20",IT5120012,M. Croce - M. Matanna,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214636",P,presenza,nativa,"5","1893",43.996179720514,10.3360104560852,Aquilegia bertolonii Schott,"c(607120.679602839, 4872316.11607185)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214637",P,presenza,nativa,"5","1893",43.996179720514,10.3360104560852,Aquilegia bertolonii Schott,"c(607120.679602839, 4872316.11607185)",12488167.415956800803542,22451.740419737499906,A,"20",IT5120012,M. Croce - M. Matanna,"20",IT5120012,M. Croce - M. Matanna,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214637",P,presenza,nativa,"5","1893",43.996179720514,10.3360104560852,Aquilegia bertolonii Schott,"c(607120.679602839, 4872316.11607185)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214638",P,presenza,nativa,"5","1893",43.9965501917913,10.3344655036926,Aquilegia bertolonii Schott,"c(606996.13942229, 4872355.25831377)",12488167.415956800803542,22451.740419737499906,A,"20",IT5120012,M. Croce - M. Matanna,"20",IT5120012,M. Croce - M. Matanna,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214638",P,presenza,nativa,"5","1893",43.9965501917913,10.3344655036926,Aquilegia bertolonii Schott,"c(606996.13942229, 4872355.25831377)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214639",P,presenza,nativa,"5","1893",43.9965501917913,10.3344655036926,Aquilegia bertolonii Schott,"c(606996.13942229, 4872355.25831377)",12488167.415956800803542,22451.740419737499906,A,"20",IT5120012,M. Croce - M. Matanna,"20",IT5120012,M. Croce - M. Matanna,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214639",P,presenza,nativa,"5","1893",43.9965501917913,10.3344655036926,Aquilegia bertolonii Schott,"c(606996.13942229, 4872355.25831377)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214640",P,presenza,nativa,"5","1934",43.984115,10.335777,Aquilegia bertolonii Schott,"c(607123.662763539, 4870975.79980954)",12488167.415956800803542,22451.740419737499906,A,"20",IT5120012,M. Croce - M. Matanna,"20",IT5120012,M. Croce - M. Matanna,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214640",P,presenza,nativa,"5","1934",43.984115,10.335777,Aquilegia bertolonii Schott,"c(607123.662763539, 4870975.79980954)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214641",P,presenza,nativa,"5","1855",43.984115,10.335777,Aquilegia bertolonii Schott,"c(607123.662763539, 4870975.79980954)",12488167.415956800803542,22451.740419737499906,A,"20",IT5120012,M. Croce - M. Matanna,"20",IT5120012,M. Croce - M. Matanna,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214641",P,presenza,nativa,"5","1855",43.984115,10.335777,Aquilegia bertolonii Schott,"c(607123.662763539, 4870975.79980954)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214642",P,presenza,nativa,"5","1884",43.9889,10.33995,Aquilegia bertolonii Schott,"c(607449.688514237, 4871512.6910677)",12488167.415956800803542,22451.740419737499906,A,"20",IT5120012,M. Croce - M. Matanna,"20",IT5120012,M. Croce - M. Matanna,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214642",P,presenza,nativa,"5","1884",43.9889,10.33995,Aquilegia bertolonii Schott,"c(607449.688514237, 4871512.6910677)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214643",P,presenza,nativa,"5","1893",43.9889,10.33995,Aquilegia bertolonii Schott,"c(607449.688514237, 4871512.6910677)",12488167.415956800803542,22451.740419737499906,A,"20",IT5120012,M. Croce - M. Matanna,"20",IT5120012,M. Croce - M. Matanna,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214643",P,presenza,nativa,"5","1893",43.9889,10.33995,Aquilegia bertolonii Schott,"c(607449.688514237, 4871512.6910677)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"310769",O,presenza,nativa,"4","2018",44.0438353316852,10.2847585838695,Aquilegia bertolonii Schott,"c(602928.811955889, 4877543.89274733)",39646313.509663000702858,53341.927315355300379,A,"22",IT5120014,M. Corchia - Le Panie,"22",IT5120014,M. Corchia - Le Panie,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"310769",O,presenza,nativa,"4","2018",44.0438353316852,10.2847585838695,Aquilegia bertolonii Schott,"c(602928.811955889, 4877543.89274733)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"442719",B,presenza,nativa,"4","2019",44.03542,10.32291,Aquilegia bertolonii Schott,"c(606000.347555193, 4876657.56876269)",39646313.509663000702858,53341.927315355300379,A,"22",IT5120014,M. Corchia - Le Panie,"22",IT5120014,M. Corchia - Le Panie,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"442719",B,presenza,nativa,"4","2019",44.03542,10.32291,Aquilegia bertolonii Schott,"c(606000.347555193, 4876657.56876269)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"442757",B,presenza,nativa,"4","2019",44.117449,10.191086,Aquilegia bertolonii Schott,"c(595305.904674981, 4885607.43468792)",28317198.723990898579359,45326.151726757496363,A,"16",IT5120008,Valli glaciali di Orto di Donna e Solco di Equi,"16",IT5120008,Valli glaciali di Orto di Donna e Solco di Equi,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"442757",B,presenza,nativa,"4","2019",44.117449,10.191086,Aquilegia bertolonii Schott,"c(595305.904674981, 4885607.43468792)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"442782",B,presenza,nativa,"4","2019",44.03542,10.32291,Aquilegia bertolonii Schott,"c(606000.347555193, 4876657.56876269)",39646313.509663000702858,53341.927315355300379,A,"22",IT5120014,M. Corchia - Le Panie,"22",IT5120014,M. Corchia - Le Panie,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"442782",B,presenza,nativa,"4","2019",44.03542,10.32291,Aquilegia bertolonii Schott,"c(606000.347555193, 4876657.56876269)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"443094",B,presenza,nativa,"4","2019",44.035431,10.293588,Aquilegia bertolonii Schott,"c(603650.84046905, 4876621.49420429)",39646313.509663000702858,53341.927315355300379,A,"22",IT5120014,M. Corchia - Le Panie,"22",IT5120014,M. Corchia - Le Panie,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"443094",B,presenza,nativa,"4","2019",44.035431,10.293588,Aquilegia bertolonii Schott,"c(603650.84046905, 4876621.49420429)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",CV,"0","0","0","0",PR03,EUAP0229,"0",Bacino Monte Corchia,"0","0","0","0","0","0"
"443946",B,presenza,nativa,"4","2019",44.140036,10.183033,Aquilegia bertolonii Schott,"c(594625.460642094, 4888106.90214333)",28317198.723990898579359,45326.151726757496363,A,"16",IT5120008,Valli glaciali di Orto di Donna e Solco di Equi,"16",IT5120008,Valli glaciali di Orto di Donna e Solco di Equi,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"443946",B,presenza,nativa,"4","2019",44.140036,10.183033,Aquilegia bertolonii Schott,"c(594625.460642094, 4888106.90214333)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"447656",B,presenza,nativa,"4","2019",44.110457,10.117077,Aquilegia bertolonii Schott,"c(589394.518364104, 4884747.78064314)",10810501.043251600116491,25958.585264762699808,A,"8",IT5110008,Monte Borla - Rocca di Tenerano,"8",IT5110008,Monte Borla - Rocca di Tenerano,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"447656",B,presenza,nativa,"4","2019",44.110457,10.117077,Aquilegia bertolonii Schott,"c(589394.518364104, 4884747.78064314)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"486895",H,presenza,nativa,"4","2020",44.0431521759064,10.2827384732403,Aquilegia bertolonii Schott,"c(602768.150430254, 4877465.49351151)",39646313.509663000702858,53341.927315355300379,A,"22",IT5120014,M. Corchia - Le Panie,"22",IT5120014,M. Corchia - Le Panie,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"486895",H,presenza,nativa,"4","2020",44.0431521759064,10.2827384732403,Aquilegia bertolonii Schott,"c(602768.150430254, 4877465.49351151)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"487025",H,presenza,nativa,"4","2020",44.1238992705461,10.1950218930698,Aquilegia bertolonii Schott,"c(595610.436202474, 4886328.43803386)",28317198.723990898579359,45326.151726757496363,A,"16",IT5120008,Valli glaciali di Orto di Donna e Solco di Equi,"16",IT5120008,Valli glaciali di Orto di Donna e Solco di Equi,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"487025",H,presenza,nativa,"4","2020",44.1238992705461,10.1950218930698,Aquilegia bertolonii Schott,"c(595610.436202474, 4886328.43803386)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"487640",O,presenza,nativa,"4","2020",44.078995667818,10.2813851082597,Aquilegia bertolonii Schott,"c(602597.795346065, 4881444.94124957)",18655732.620453599840403,29091.577806336099457,A,"17",IT5120009,M. Sumbra,"17",IT5120009,M. Sumbra,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"487640",O,presenza,nativa,"4","2020",44.078995667818,10.2813851082597,Aquilegia bertolonii Schott,"c(602597.795346065, 4881444.94124957)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"625844",O,presenza,nativa,"4","2020",44.058438661492,10.2341155537201,Aquilegia bertolonii Schott,"c(598847.213066569, 4879103.86793693)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"625845",O,presenza,nativa,"4","2020",44.0659532648561,10.2250378348544,Aquilegia bertolonii Schott,"c(598107.711611278, 4879927.66188231)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",CV,"0","0","0","0",PR03,EUAP0229,"0",Bacino Valsora Giacceto,"0","0","0","0","0","0"
"625846",O,presenza,nativa,"4","2020",44.1206300483179,10.2008144894054,Aquilegia bertolonii Schott,"c(596079.187154977, 4885972.06940397)",28317198.723990898579359,45326.151726757496363,A,"16",IT5120008,Valli glaciali di Orto di Donna e Solco di Equi,"16",IT5120008,Valli glaciali di Orto di Donna e Solco di Equi,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"625846",O,presenza,nativa,"4","2020",44.1206300483179,10.2008144894054,Aquilegia bertolonii Schott,"c(596079.187154977, 4885972.06940397)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"625847",O,presenza,nativa,"4","2020",44.1296924494615,10.1874298263174,Aquilegia bertolonii Schott,"c(594993.72684806, 4886963.09881867)",28317198.723990898579359,45326.151726757496363,A,"16",IT5120008,Valli glaciali di Orto di Donna e Solco di Equi,"16",IT5120008,Valli glaciali di Orto di Donna e Solco di Equi,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"625847",O,presenza,nativa,"4","2020",44.1296924494615,10.1874298263174,Aquilegia bertolonii Schott,"c(594993.72684806, 4886963.09881867)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"625848",O,presenza,nativa,"4","2020",44.1279189662404,10.1884161323942,Aquilegia bertolonii Schott,"c(595075.476373991, 4886767.25536726)",28317198.723990898579359,45326.151726757496363,A,"16",IT5120008,Valli glaciali di Orto di Donna e Solco di Equi,"16",IT5120008,Valli glaciali di Orto di Donna e Solco di Equi,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
